#{"t_start": 1613400649.434269, "env_id": "PyOmnibase-v0"}
r,l,t
11.324,276,32.285011
-14.16,1000,200.532239
-25.455,1000,368.674634
11.654,176,385.728715
-22.51,1000,573.133392
-27.22,1000,737.243785
11.112,228,760.126193
-24.655,1000,958.26903
-26.27,1000,1117.874432
-25.675,1000,1272.196743
-23.59,1000,1424.002206
-26.545,1000,1601.214359
-20.02,1000,1752.270984
10.761,214,1773.157523
10.955,205,1805.382176
-23.355,1000,1966.951495
-24.06,1000,2124.936924
-15.26,1000,2309.45044
10.238,432,2371.204115
2.885,1000,2530.306048
-16.865,1000,2691.354036
-2.745,1000,2866.778043
-22.98,1000,3021.506116
-6.78,1000,3179.921962
-7.97,1000,3339.550701
1.305,1000,3520.416716
-10.61,1000,3684.264611
-2.04,1000,3847.58742
-23.83,1000,4007.89764
8.86,1000,4176.024917
-8.05,1000,4357.240409
-15.97,1000,4525.63816
-8.495,1000,4691.127581
-12.545,1000,4853.488029
11.232,178,4894.259241
-8.8,1000,5058.752448
-14.74,1000,5221.84884
