#{"t_start": 1613400649.3895247, "env_id": "PyOmnibase-v0"}
r,l,t
-10.57,1000,146.273714
11.322,223,170.624083
-23.975,1000,363.254706
11.467,208,383.398649
11.339,211,428.165771
-44.955,1000,592.637467
-22.055,1000,756.350124
-30.305,1000,954.159044
-31.23,1000,1113.964184
-27.995,1000,1268.154814
-23.005,1000,1420.0624
-16.1,1000,1582.471508
-20.775,1000,1748.685451
-19.24,1000,1901.222837
-19.935,1000,2062.75834
-7.995,1000,2221.217268
-19.935,1000,2383.680875
-10.765,1000,2561.270689
-13.435,1000,2722.617336
-21.375,1000,2879.400519
-11.02,1000,3033.941344
-15.33,1000,3192.860381
-11.445,1000,3371.467624
-7.415,1000,3532.961124
-4.07,1000,3696.851217
4.425,1000,3860.195104
-16.92,1000,4020.964508
-0.12,1000,4207.846578
-10.25,1000,4370.090585
-27.28,1000,4538.240758
-5.565,1000,4703.596737
-20.715,1000,4887.141247
6.86,1000,5051.707925
-8.175,1000,5215.041687
