#{"t_start": 1613400649.4521449, "env_id": "PyOmnibase-v0"}
r,l,t
9.585,690,94.968205
11.558,217,113.918147
11.238,217,159.215353
-39.53,1000,329.286722
-31.675,1000,517.79692
-32.835,1000,684.172936
10.16,430,747.109469
-25.075,1000,919.897425
-32.07,1000,1104.806419
-21.215,1000,1258.409431
-18.87,1000,1410.786251
-19.035,1000,1572.183755
-20.605,1000,1720.121835
-16.88,1000,1890.946658
-16.365,1000,2053.345147
-22.17,1000,2210.843356
-19.1,1000,2373.780029
7.506,849,2517.889487
-10.68,1000,2678.81898
2.53,1000,2837.223096
-21.735,1000,2988.980687
-16.645,1000,3166.733924
-4.91,1000,3325.853354
-7.37,1000,3488.01369
-2.715,1000,3649.617387
-4.7,1000,3834.466206
-11.985,1000,3994.75693
-14.19,1000,4163.022655
-1.835,1000,4324.557895
-2.545,1000,4492.657219
-2.81,1000,4677.455004
4.78,1000,4839.691915
-4.785,1000,5004.523474
2.845,1000,5168.546303
