#{"t_start": 1613400649.443161, "env_id": "PyOmnibase-v0"}
r,l,t
1.52,1000,148.225332
11.338,237,172.115606
-22.175,1000,364.731266
11.035,235,388.08604
-27.09,1000,575.210209
-23.685,1000,739.197821
10.347,353,797.764566
-9.585,1000,972.189105
-29.17,1000,1131.160307
-25.755,1000,1305.198788
-26.035,1000,1460.117938
10.614,296,1508.809931
-11.515,1000,1662.777335
-22.18,1000,1807.853813
-23.28,1000,1969.251023
-22.405,1000,2146.392298
11.177,218,2168.89013
-10.06,1000,2333.254197
-23.59,1000,2511.115383
-22.18,1000,2671.398595
10.974,271,2718.534036
-3.62,1000,2875.23063
-21.705,1000,3030.002411
-20.385,1000,3188.59313
-4.55,1000,3367.401029
-4.97,1000,3528.910744
-1.7,1000,3692.949588
2.905,1000,3856.224836
-7.37,1000,4017.093689
-12.73,1000,4204.00589
1.33,1000,4365.77227
-11.845,1000,4534.344103
0.65,1000,4699.758658
-14.99,1000,4862.268186
-20.12,1000,5047.972017
-2.655,1000,5210.961012
