#{"t_start": 1613400649.428857, "env_id": "PyOmnibase-v0"}
r,l,t
11.406,219,26.89975
-13.15,1000,169.813779
-29.035,1000,362.433426
11.467,198,381.620642
11.378,197,424.786481
-35.16,1000,589.240029
-23.55,1000,752.832526
-19.75,1000,926.41448
-32.215,1000,1110.562431
-24.735,1000,1264.58891
-27.805,1000,1416.549327
-13.545,1000,1578.641157
-21.895,1000,1745.035361
-15.515,1000,1897.526163
-22.575,1000,2059.345478
-10.635,1000,2217.513019
-20.28,1000,2380.214319
-3.375,1000,2557.882129
1.305,1000,2719.185199
-4.54,1000,2875.902645
-11.44,1000,3030.627246
0.41,1000,3189.224561
2.465,1000,3368.02273
-4.125,1000,3529.527139
-6.445,1000,3693.597507
-23.095,1000,3856.856743
11.01,220,3898.24655
-6.885,1000,4063.13969
-2.99,1000,4227.218125
-1.865,1000,4413.777712
10.948,227,4437.300645
-8.83,1000,4600.849767
-1.635,1000,4784.824148
-10.885,1000,4949.466336
0.365,1000,5113.808898
-4.49,1000,5279.262152
