#{"t_start": 1613400649.4388578, "env_id": "PyOmnibase-v0"}
r,l,t
11.57,200,25.003475
-16.635,1000,167.994095
-30.6,1000,360.571429
-26.005,1000,525.007233
-27.57,1000,690.888194
10.672,303,742.408139
-27.77,1000,914.216001
-33.505,1000,1078.050984
-27.905,1000,1253.108745
-22.045,1000,1405.964203
11.241,189,1425.806879
-9.54,1000,1603.181389
-24.33,1000,1754.05613
-19.395,1000,1907.075768
-10.04,1000,2068.037608
-22.38,1000,2226.954189
-14.555,1000,2408.387946
-15.715,1000,2566.647921
-20.835,1000,2727.963318
-25.92,1000,2884.936316
-25.76,1000,3039.475947
11.596,159,3074.19036
-21.74,1000,3233.226928
-24.055,1000,3392.297898
1.12,1000,3573.420768
11.387,158,3589.184029
0.07,1000,3754.590654
-11.06,1000,3915.681419
-2.89,1000,4101.51847
10.356,334,4156.797434
-16.57,1000,4318.240778
-14.58,1000,4486.332727
-12.555,1000,4650.062037
-6.01,1000,4833.261739
-11.855,1000,4998.052011
-5.465,1000,5162.208102
