#{"t_start": 1639689372.2669628, "env_id": "NavOmnibase-v1"}
r,l,t
-0.97,1000,18.914097
-0.64,1000,33.657686
0.0,1000,48.902923
-4.73,1000,64.51121
0.0,1000,87.854098
0.0,1000,103.857815
-4.29,1000,119.942325
-0.05,1000,135.803797
-1.97,1000,159.411695
-0.05,1000,175.307486
0.0,1000,191.029011
0.0,1000,207.12079
-0.86,1000,231.059709
-0.05,1000,247.09759
0.0,1000,263.552727
10.15,993,279.445835
-1.12,1000,303.406837
-1.823504,1000,319.760671
-21.194902,1000,336.038828
-0.08,1000,352.476072
-46.838714,1000,376.14537
0.0,1000,392.942151
-0.06,1000,409.598888
-0.146877,1000,426.71017
10.28,955,450.560191
-60.565171,1000,466.558939
-13.062981,1000,483.761116
0.0,1000,500.342982
-25.457509,1000,525.835238
0.0,1000,542.737001
0.0,1000,559.674357
10.43,988,576.967361
10.47,899,600.090626
-24.378401,1000,617.806958
-12.711737,1000,635.547861
0.34,1000,653.05563
-13.115539,1000,670.582492
-3.864715,1000,695.87827
-1.914976,1000,713.920688
-9.696175,1000,731.606926
0.0,1000,750.461916
0.0,1000,776.380345
0.0,1000,793.788962
0.0,1000,811.825855
0.0,1000,830.315808
0.0,1000,856.329921
0.0,1000,875.932303
-0.36577,1000,894.605284
-45.127943,1000,913.276348
0.0,1000,940.074076
0.0,1000,958.073706
-42.95224,1000,977.617708
-40.496313,1000,997.190579
-15.668053,1000,1023.2903
0.0,1000,1043.899949
-5.660359,1000,1062.552638
-5.978837,1000,1080.948602
0.0,1000,1109.358037
-27.30706,1000,1129.494346
0.0,1000,1147.222536
-75.318875,1000,1169.184434
-77.499414,1000,1195.866878
-53.786248,1000,1215.634501
-8.525572,1000,1236.101863
-39.240732,1000,1255.816393
-3.515617,1000,1282.137311
-39.351009,1000,1300.804052
-38.204311,1000,1320.118601
0.0,1000,1337.687709
0.0,1000,1366.099489
-44.509384,1000,1387.599852
-30.984522,1000,1409.031358
-45.122396,1000,1431.212361
-1.551524,1000,1459.224554
-76.141814,1000,1479.892496
-73.124897,1000,1502.005474
-67.858415,1000,1523.710744
-63.754791,1000,1552.894958
-71.806481,1000,1575.367325
-28.246655,1000,1597.877024
0.0,1000,1619.927165
0.0,1000,1642.416908
0.0,1000,1673.016165
0.0,1000,1694.140256
0.0,1000,1716.880534
-32.558663,1000,1739.692043
-35.772108,1000,1769.835666
0.0,1000,1793.617917
0.0,1000,1815.868282
-5.641719,1000,1840.015422
-32.982468,1000,1870.771088
-18.054109,1000,1894.630815
-29.716744,1000,1917.969973
-53.524287,1000,1939.748327
-67.981206,1000,1970.980198
-56.3151,1000,1992.956835
0.0,1000,2016.552819
-74.06359,1000,2040.087254
-77.60958,1000,2072.154922
0.0,1000,2095.289766
-17.849489,1000,2118.258878
-0.04,1000,2141.685172
-88.939699,1000,2172.871671
0.0,1000,2197.6512
0.0,1000,2223.479123
0.0,1000,2247.166106
-14.605676,1000,2278.939384
0.0,1000,2304.655742
-66.069015,1000,2331.456367
-20.28808,1000,2358.33607
-59.105068,1000,2390.696584
0.0,1000,2416.540944
0.0,1000,2442.559407
0.0,1000,2466.55184
0.0,1000,2499.101187
-83.068168,1000,2524.609129
0.0,1000,2550.828205
0.0,1000,2577.216688
0.0,1000,2609.798969
0.0,1000,2635.259214
-67.963956,1000,2660.376431
-38.010489,1000,2685.433441
0.0,1000,2711.985587
-65.35075,1000,2747.209153
-69.841818,1000,2773.092694
-63.377111,1000,2799.011138
-71.068431,1000,2824.736788
-82.151568,1000,2860.1021
-67.93837,1000,2888.088759
-75.319195,1000,2917.94772
-54.624123,1000,2945.149765
-37.27736,1000,2980.460351
-68.533224,1000,3008.662277
-76.422696,1000,3035.657295
-72.120534,1000,3064.501012
-65.779939,1000,3101.673893
-76.827512,1000,3129.285879
-75.133207,1000,3159.750944
-76.979162,1000,3186.823334
-73.656151,1000,3220.060237
-73.36499,1000,3247.6935
0.0,1000,3276.128887
0.1,1000,3302.982124
-76.153991,1000,3339.611512
-61.490362,1000,3368.240417
-72.721651,1000,3399.766765
-60.211132,1000,3431.312753
0.0,1000,3461.252687
0.0,1000,3488.25829
0.0,1000,3519.995489
-64.853752,1000,3546.810789
-73.894945,1000,3583.670007
-73.166412,1000,3611.13459
0.0,1000,3639.866738
0.05,1000,3671.616015
-90.982969,1000,3705.889436
0.0,1000,3736.034772
0.0,1000,3765.758665
-5.651675,379,3788.187285
-0.29,1000,3818.75632
-80.789248,1000,3857.082895
0.0,1000,3887.255275
-65.095785,1000,3915.329565
0.0,1000,3944.780871
-57.591764,1000,3983.805729
0.0,1000,4018.116935
0.0,1000,4049.855404
-0.12,1000,4080.519702
0.0,1000,4120.526965
0.0,1000,4153.922856
-29.414973,1000,4184.435635
0.0,1000,4215.478319
0.0,1000,4253.642511
-82.157901,1000,4284.991353
0.0,1000,4314.992889
0.0,1000,4347.643192
0.0,1000,4385.523332
0.0,1000,4419.335269
0.0,1000,4455.538909
0.0,1000,4486.089235
-63.441891,1000,4517.636564
-70.911689,1000,4556.938915
-67.154262,1000,4588.922228
-68.560771,1000,4621.459589
-51.749101,1000,4653.262646
-52.751129,1000,4694.842517
-57.728678,1000,4727.740727
-66.870134,1000,4760.397938
-73.351826,1000,4791.501397
-73.513251,1000,4830.598447
-67.821887,1000,4862.538404
-76.645693,1000,4892.170644
-67.12298,1000,4922.837908
-73.511954,1000,4962.13111
-68.11921,1000,4996.038003
0.0,1000,5031.615415
0.0,1000,5061.938509
0.0,1000,5102.526227
0.0,1000,5133.642394
0.0,1000,5167.600679
0.0,1000,5197.689757
0.06,1000,5238.596965
-0.05,1000,5272.97089
0.0,1000,5307.132688
-5.785867,1000,5338.169966
-0.05,1000,5382.969526
-0.99,1000,5417.91887
-79.63045,1000,5451.142968
0.0,1000,5484.698064
0.0,1000,5525.259798
0.0,1000,5560.781963
-82.413603,1000,5595.024376
-16.668179,1000,5629.951603
0.0,1000,5672.576474
0.0,1000,5705.167243
-79.495036,1000,5740.494919
0.0,1000,5777.366138
-77.328742,1000,5816.918752
-0.36,1000,5854.40437
-78.870768,1000,5892.769275
0.0,1000,5927.883243
0.0,1000,5974.11172
