#{"t_start": 1613319181.0716739, "env_id": "PyOmnibase-v0"}
r,l,t
1.715,1000,175.242192
-57.28,1000,348.703846
1.05,1000,517.78518
-116.39,1000,686.768247
-109.325,1000,878.595705
-109.265,1000,1046.779014
19.85,705,1165.385757
-12.395,1000,1332.438527
18.451,749,1477.10645
-58.185,1000,1651.012273
18.841,914,1814.198692
-144.58,1000,1989.098147
-124.085,1000,2160.706212
-130.37,1000,2336.523307
17.751,554,2441.097014
-133.25,1000,2618.184624
-113.41,1000,2820.654073
-98.3,1000,2999.300997
6.691,544,3080.389247
-99.04,1000,3280.062572
-94.65,1000,3453.733084
-92.68,1000,3620.791873
-18.386,631,3724.607664
-81.605,1000,3895.797888
-89.355,1000,4091.240515
-70.35,1000,4268.976328
17.244,536,4351.423585
-79.145,1000,4551.208585
-90.18,1000,4728.824751
-91.305,1000,4902.878334
-85.675,1000,5077.02266
-78.605,1000,5252.900889
-79.575,1000,5449.696259
-107.545,1000,5630.680784
-69.93,1000,5812.886834
