#{"t_start": 1613319181.0755005, "env_id": "PyOmnibase-v0"}
r,l,t
3.155,1000,175.519457
4.885,1000,348.967928
6.105,1000,518.058891
0.855,1000,687.034876
12.108,752,830.431946
0.99,1000,996.314677
-14.97,1000,1170.922527
13.516,844,1320.737533
-164.435,1000,1492.389447
-102.275,1000,1666.479831
-134.195,1000,1838.941972
-159.935,1000,2035.810306
-111.875,1000,2208.905128
-121.12,1000,2384.105061
-137.13,1000,2561.022118
-109.16,1000,2738.559714
-116.355,1000,2939.963708
-111.485,1000,3117.744415
-134.2,1000,3294.55211
-95.785,1000,3467.989106
-94.94,1000,3653.145132
-88.26,1000,3822.980291
-90.72,1000,3993.685078
-76.575,1000,4169.041572
-90.0,1000,4347.371514
-91.48,1000,4547.150056
-78.265,1000,4724.218611
-89.565,1000,4898.907125
-80.805,1000,5073.144264
-10.153,838,5231.711202
-22.976,956,5401.983174
-22.946,996,5581.257233
-65.32,1000,5761.697161
