#{"t_start": 1613319181.0795105, "env_id": "PyOmnibase-v0"}
r,l,t
2.19,1000,175.797917
2.305,1000,349.232036
-33.325,1000,518.323577
-105.01,1000,687.31424
-142.4,1000,878.865083
-110.69,1000,1047.040867
-111.89,1000,1215.09201
-164.73,1000,1387.335575
-110.32,1000,1557.557991
-99.185,1000,1752.594199
-128.525,1000,1927.631386
-133.455,1000,2102.018519
-107.16,1000,2275.27572
-122.29,1000,2449.620702
-117.695,1000,2650.862727
-105.2,1000,2829.16358
-111.525,1000,3007.757563
-103.645,1000,3184.47056
15.415,525,3286.408882
4.647,648,3400.236093
0.613,557,3504.956411
-92.025,1000,3667.812834
-93.62,1000,3837.950101
-92.135,1000,4008.074083
-91.615,1000,4207.114591
-96.37,1000,4386.174204
-86.14,1000,4561.943768
-69.235,1000,4739.719044
-71.805,1000,4913.68112
-87.905,1000,5110.879303
22.805,535,5190.680511
-95.315,1000,5388.176907
-85.445,1000,5568.210266
-90.805,1000,5748.805982
16.868,542,5856.805196
