#{"t_start": 1613319181.0589845, "env_id": "PyOmnibase-v0"}
r,l,t
3.855,1000,174.416242
-32.115,1000,347.887867
2.915,1000,516.986037
1.305,1000,685.876171
9.11,1000,878.067282
-34.41,1000,1046.248863
14.283,827,1179.07727
-102.225,1000,1367.849174
-142.9,1000,1537.899171
-131.045,1000,1713.723476
-60.165,1000,1885.831098
15.177,623,1997.960455
-142.845,1000,2169.879463
-114.02,1000,2368.14466
-79.855,1000,2544.969995
19.545,655,2661.764537
-107.03,1000,2840.480148
-101.905,1000,3018.939733
-103.815,1000,3217.939729
17.815,575,3303.867828
-103.195,1000,3499.495945
-92.665,1000,3662.32124
-92.0,1000,3832.410492
19.912,543,3930.406184
-94.44,1000,4104.984825
-93.025,1000,4282.572413
-88.605,1000,4461.684054
20.511,524,4563.899949
-92.285,1000,4741.64642
-88.795,1000,4915.617957
-59.295,1000,5112.896299
-4.459,654,5227.859938
-75.97,1000,5403.380856
-89.72,1000,5583.037493
-74.655,1000,5763.48089
