#{"t_start": 1613319181.0677612, "env_id": "PyOmnibase-v0"}
r,l,t
4.305,1000,174.964941
4.57,1000,348.439551
-3.675,1000,517.509933
-98.165,1000,686.405979
-142.255,1000,878.329505
-142.11,1000,1046.513294
-110.015,1000,1214.833701
-134.065,1000,1387.048025
-130.785,1000,1557.185889
-117.115,1000,1752.310253
-121.595,1000,1927.344849
-126.27,1000,2101.734702
-21.625,1000,2274.988357
20.848,607,2385.564348
20.247,583,2492.564545
-30.73,1000,2671.227492
-3.965,1000,2850.009279
21.933,542,2954.28763
-98.99,1000,3132.125515
-135.96,1000,3331.686836
-102.18,1000,3505.426929
21.705,565,3602.499618
-83.715,1000,3768.105603
-97.335,1000,3938.514606
-85.735,1000,4113.073524
8.349,501,4214.484094
-86.805,1000,4393.732669
-87.51,1000,4569.499437
-93.69,1000,4747.231577
12.938,612,4857.206774
-85.465,1000,5053.287901
-94.39,1000,5229.010664
-101.615,1000,5404.666071
-81.785,1000,5584.221234
-37.765,1000,5764.65244
