#{"t_start": 1613319181.1025362, "env_id": "PyOmnibase-v0"}
r,l,t
2.605,1000,176.90459
4.47,1000,350.279702
-2.905,1000,519.381982
4.88,1000,688.375351
-37.65,1000,879.652367
14.319,821,1003.76217
16.382,928,1170.460025
-106.99,1000,1337.501718
-100.51,1000,1529.462412
-121.265,1000,1705.331392
-117.99,1000,1877.349828
-23.094,829,2033.586312
-139.855,1000,2206.718851
-139.655,1000,2382.003902
-135.225,1000,2558.929588
19.654,541,2663.727673
-110.96,1000,2842.437095
-100.41,1000,3020.633236
-101.31,1000,3219.652837
22.165,515,3298.650777
-93.92,1000,3472.033026
-97.4,1000,3657.142962
-93.575,1000,3827.054127
15.868,587,3930.033386
-95.26,1000,4104.473006
-92.735,1000,4282.127079
-90.415,1000,4461.169795
-79.035,1000,4661.278906
-91.66,1000,4837.364076
-84.815,1000,5011.113236
-89.515,1000,5185.871209
-88.69,1000,5359.740389
-106.915,1000,5563.296674
-87.98,1000,5744.068818
-87.51,1000,5925.184978
