#{"t_start": 1641406040.0807028, "env_id": "NavOmnibase-v1"}
r,l,t
-3.260223,1000,20.918568
-3.37975,1000,274.498204
-4.797957,1000,290.782483
-5.977244,1000,310.056054
-1.135749,1000,332.499054
-5.858472,1000,348.818661
-4.542519,1000,364.591631
-5.329444,1000,380.885855
-0.962867,1000,404.264889
-6.564777,1000,420.89467
-5.959466,1000,441.121869
-3.682893,1000,679.836947
-3.591896,1000,704.905435
-14.862567,1000,722.457502
-4.297653,1000,739.842819
-3.374656,1000,757.867586
-5.593522,1000,782.869151
-7.237331,1000,800.966326
-1.928759,1000,823.911516
-5.559841,1000,842.667086
-0.060719,1000,870.579224
-3.123695,1000,1100.735827
-1.268897,1000,1121.195175
-7.716578,1000,1143.639808
-3.229045,1000,1169.94567
-4.317508,1000,1191.327379
-4.999292,1000,1211.042857
-3.222931,1000,1231.910936
-5.5929,1000,1260.614357
9.243513,690,1276.818667
9.706063,544,1290.742694
-12.613182,1000,1312.477564
-3.595253,1000,1336.369666
-5.683121,1000,1365.083621
-5.879474,1000,1591.281496
-3.76147,1000,1613.743361
-1.73471,1000,1636.210077
-4.218267,1000,1668.000037
-5.410282,1000,1692.202584
-4.685687,1000,1716.406769
-3.148991,1000,1739.782632
-6.830574,1000,1770.799565
-27.549501,1000,1795.24427
-3.15329,1000,1821.357096
-4.475136,1000,1847.986093
-3.743795,1000,1884.266761
-1.983233,1000,1909.595227
-2.372772,1000,1933.842354
-1.629527,1000,2145.680332
-2.163695,1000,2179.592627
-3.657536,1000,2390.460788
-38.626231,1000,2418.271542
-4.315974,1000,2446.367061
-4.001707,1000,2472.99136
-3.189687,1000,3685.556559
-3.383712,1000,3716.257726
-3.814744,1000,3745.824432
-0.792495,1000,3775.480386
-2.910897,1000,3814.380154
-1.113562,1000,3840.005215
-1.951614,1000,3867.622027
-1.495637,1000,4093.858614
-3.758301,1000,4127.527828
-2.959086,1000,4158.703327
-3.727354,1000,4189.543333
-5.537121,1000,4216.88523
-3.159673,1000,4257.820448
-2.37854,1000,4289.833549
-1.23478,1000,4507.821248
-33.241708,1000,4539.419316
-4.817712,1000,4579.3024
-3.642712,1000,4609.872063
-1.073899,1000,4825.844051
-25.252985,1000,4856.678481
-7.687226,1000,4894.505217
-3.561388,1000,4925.3394
-0.457142,1000,4956.211821
-3.713087,1000,4988.612901
-0.27913,1000,5025.264876
-3.79472,1000,5060.741192
-0.863377,1000,5094.190305
-3.629724,1000,5130.944769
-3.717372,1000,5169.499896
-4.411177,1000,5370.48916
-4.257328,1000,5402.805036
-1.413269,1000,5604.961149
-34.841882,1000,5649.883937
-1.587316,1000,5868.9259
-3.71874,1000,5904.63407
-0.093293,1000,5940.798347
-2.178886,1000,7041.609619
-33.810689,1000,7075.705628
-3.469053,1000,7109.791902
-4.978191,1000,7323.924393
-2.072762,1000,7364.810003
-0.720785,1000,7403.884088
-3.383428,1000,7439.03093
-1.238878,1000,7645.805639
-26.891394,1000,7679.666921
-15.10881,1000,7725.947725
-12.440165,1000,7761.713897
-2.470922,1000,7803.808684
-3.260717,1000,7841.388703
-2.242091,1000,7887.505394
-0.207185,1000,7924.970265
-33.927041,1000,7957.957697
-4.67553,1000,7992.826117
-2.557942,1000,8039.154569
-4.451435,1000,8076.913418
-1.215703,1000,8111.606846
-1.755107,1000,8310.334209
-4.324926,1000,8355.0419
-2.406223,1000,8392.170547
-3.45093,1000,8621.183121
-1.660788,1000,8660.264854
-16.59064,1000,8707.543879
-1.944542,1000,8742.577216
-1.920958,1000,8780.518305
