#{"t_start": 1613275839.1293857, "env_id": "PyOmnibase-v0"}
r,l,t
-15.695,1000,187.558322
-22.325,1000,376.877162
-21.225,1000,569.542214
-13.32,1000,757.548984
-30.095,1000,961.167867
-15.47,1000,1155.332932
-29.025,1000,1318.782126
-31.285,1000,1522.373942
-24.235,1000,1726.763219
-35.38,1000,1931.62736
-12.455,1000,2117.86812
-12.8,1000,2312.828835
-4.235,1000,2510.336893
5.751,619,2635.634827
4.991,879,2819.854149
6.774,756,2959.765157
2.625,1000,3177.087522
0.207,863,3327.238312
12.093,892,3507.187633
10.575,695,3643.826456
-14.565,1000,3871.582312
-32.25,1000,4071.432909
-21.46,1000,4268.6242
14.21,790,4443.043399
-24.19,1000,4641.134033
-38.475,1000,4838.55911
-28.0,1000,5032.855009
15.285,770,5197.682378
-28.87,1000,5385.705222
0.925,1000,5560.030742
12.959,826,5722.539337
17.327,768,5855.128023
16.881,784,6015.945807
27.785,860,6142.50517
24.705,945,6294.530653
27.209,851,6443.091437
