#{"t_start": 1613275839.1824813, "env_id": "PyOmnibase-v0"}
r,l,t
-15.395,1000,190.793946
-15.45,1000,380.021667
-10.55,1000,572.806854
-13.465,1000,760.776458
-45.395,1000,964.412557
-50.36,1000,1158.526205
-8.18,1000,1322.00125
-10.895,1000,1525.518748
-12.25,1000,1729.905644
-9.575,1000,1934.777183
-6.51,1000,2120.94946
-3.56,1000,2315.45359
7.053,602,2435.762721
5.105,745,2576.942015
-35.73,1000,2775.231225
11.145,450,2880.880013
10.96,915,3061.840404
6.095,945,3247.691526
14.583,697,3377.772334
-40.705,1000,3574.338018
-21.815,1000,3803.122965
-1.97,1000,4002.996305
3.185,1000,4201.832064
-12.19,1000,4399.905978
-4.615,1000,4599.35179
-0.96,1000,4822.020898
1.165,1000,5016.119104
-27.865,1000,5208.717462
-50.295,1000,5396.964733
4.595,1000,5571.083357
-35.675,1000,5775.791425
19.996,884,5923.555284
21.764,916,6090.439317
22.55,840,6228.320018
26.943,867,6372.790048
