#{"t_start": 1613275839.119998, "env_id": "PyOmnibase-v0"}
r,l,t
-18.415,1000,187.035128
-15.79,1000,376.349106
-11.205,1000,569.013543
-16.35,1000,757.028236
-12.29,1000,960.639032
-11.15,1000,1154.777524
-12.4,1000,1318.257079
-12.345,1000,1521.850188
-10.88,1000,1726.243591
-34.645,1000,1931.105433
-13.38,1000,2117.311842
-12.62,1000,2312.305717
-9.01,1000,2509.813321
-30.87,1000,2706.801724
-5.095,1000,2928.923786
-3.7,1000,3121.669023
1.41,1000,3312.114963
-15.065,1000,3504.665598
-12.315,1000,3706.18333
7.785,1000,3933.709234
7.12,1000,4132.877196
-5.135,1000,4329.933915
8.66,1000,4529.760036
0.15,1000,4726.936303
8.23,760,4895.409419
-5.315,1000,5087.811919
8.709,731,5224.728115
0.025,1000,5436.054275
-1.59,1000,5605.017934
-1.84,1000,5791.606537
0.51,1000,5976.866509
-6.555,1000,6141.040264
9.372,773,6272.742879
11.385,500,6359.540789
