#{"t_start": 1613275839.142519, "env_id": "PyOmnibase-v0"}
r,l,t
-16.485,1000,188.351167
-39.025,1000,377.66398
-11.725,1000,570.336137
-12.67,1000,758.339116
-23.45,1000,961.960901
-12.93,1000,1156.161275
-7.94,1000,1319.655287
-15.115,1000,1523.160222
-9.425,1000,1727.544442
-9.245,1000,1932.41004
-9.675,1000,2118.710148
-10.285,1000,2313.355045
6.585,690,2446.362921
8.17,545,2563.885943
2.795,935,2754.116141
12.649,731,2893.226528
2.172,953,3079.012086
9.793,812,3249.074938
-76.41,1000,3439.076107
-52.345,1000,3639.079157
-67.43,1000,3866.966063
2.7,1000,4066.859685
11.865,570,4188.100365
-27.215,1000,4385.69378
-42.485,1000,4585.156867
-16.685,1000,4781.984566
-20.245,1000,4978.168808
-39.65,1000,5194.280072
-37.795,1000,5382.249376
-29.09,1000,5556.669114
17.899,786,5714.739234
-44.185,1000,5898.356561
13.532,883,6060.4529
18.562,708,6168.560815
13.459,916,6316.276124
