#{"t_start": 1613275839.159968, "env_id": "PyOmnibase-v0"}
r,l,t
-15.81,1000,189.436517
-41.29,1000,378.711811
-14.095,1000,571.491575
-13.225,1000,759.472853
-10.3,1000,963.006997
-7.16,1000,1157.222105
-8.505,1000,1320.696754
-15.59,1000,1524.207515
-9.15,1000,1728.586591
-5.8,1000,1933.46505
4.2,820,2070.283765
4.743,752,2236.980554
-4.48,1000,2432.025298
5.641,764,2575.500951
-10.65,1000,2773.26741
13.9,750,2940.104639
-9.87,1000,3132.988629
2.779,621,3254.069524
-44.265,1000,3444.161115
-89.78,1000,3644.477665
-19.355,1000,3872.244875
-25.77,1000,4072.058226
-26.485,1000,4269.250642
-23.04,1000,4469.148541
-14.68,1000,4666.33252
3.525,1000,4888.966601
-42.89,1000,5081.217829
1.645,1000,5274.61445
7.475,1000,5461.448376
2.58,1000,5653.634964
24.424,886,5803.84455
7.905,1000,6009.964875
22.055,915,6143.498794
9.975,550,6236.18134
-5.22,1000,6395.619645
