#{"t_start": 1613275839.1560187, "env_id": "PyOmnibase-v0"}
r,l,t
-15.32,1000,189.163165
-19.37,1000,378.45285
-21.59,1000,571.227843
-10.495,1000,759.210465
-10.09,1000,962.746772
-24.55,1000,1156.951617
-9.89,1000,1320.435711
-9.325,1000,1523.945939
-12.325,1000,1728.326388
-11.3,1000,1933.201031
-8.94,1000,2119.550665
-3.635,1000,2314.143718
6.009,836,2489.857707
-1.155,1000,2687.397461
-0.335,1000,2885.491123
3.76,1000,3076.771911
-5.57,1000,3269.380974
11.052,463,3371.098068
6.441,714,3507.883193
-0.345,1000,3709.140456
5.515,1000,3936.711951
8.191,869,4092.466237
12.691,679,4251.55815
-63.605,1000,4451.659498
-55.955,1000,4648.980093
3.63,1000,4846.438329
5.592,813,5018.697462
-24.375,1000,5211.202162
-41.975,1000,5399.542215
-47.715,1000,5573.527584
7.99,1000,5778.221615
14.952,773,5912.985348
18.104,951,6083.870027
13.646,764,6212.86786
17.063,712,6321.782436
