#{"t_start": 1613275839.1776536, "env_id": "PyOmnibase-v0"}
r,l,t
-17.145,1000,190.523134
-19.73,1000,379.764023
-10.86,1000,572.539205
-23.345,1000,760.513984
-10.205,1000,964.148564
-13.725,1000,1158.266068
-10.475,1000,1321.740141
-9.88,1000,1525.257765
-8.28,1000,1729.63239
-17.535,1000,1934.515441
-11.665,1000,2120.670291
-11.18,1000,2315.191921
-17.57,1000,2511.403422
-9.015,1000,2708.174553
-14.86,1000,2930.295148
-10.91,1000,3123.041364
0.575,1000,3313.499026
6.075,1000,3506.01526
-18.79,1000,3707.53021
5.78,1000,3935.060003
-0.895,1000,4134.22648
4.135,1000,4331.393919
-7.64,1000,4531.23401
-19.375,1000,4728.314117
-18.605,1000,4950.528533
-25.815,1000,5142.191216
-40.715,1000,5331.029865
-40.435,1000,5512.364674
-31.94,1000,5689.061682
2.035,990,5894.219747
5.257,798,6033.87121
28.835,895,6176.989262
15.998,942,6328.791099
