#{"t_start": 1613275839.186515, "env_id": "PyOmnibase-v0"}
r,l,t
-16.46,1000,191.066451
-15.56,1000,380.284861
-22.505,1000,573.06931
-16.585,1000,761.04222
-7.175,1000,964.673937
-10.76,1000,1158.792484
-19.58,1000,1322.264246
-17.93,1000,1525.780202
-14.145,1000,1730.167148
-12.755,1000,1935.040634
-7.725,1000,2121.210256
-3.495,1000,2315.71787
4.205,880,2495.536871
7.037,663,2626.468746
7.624,631,2754.923116
-15.03,1000,2950.484918
0.88,1000,3143.138292
10.914,926,3325.080803
9.2,940,3511.231742
11.115,980,3710.309733
-33.845,1000,3937.883607
-40.01,1000,4136.762624
-16.075,1000,4333.920631
-17.075,1000,4533.870398
-50.035,1000,4730.804855
3.79,1000,4953.179132
0.535,1000,5144.685189
-38.29,1000,5333.587699
-5.645,1000,5514.876311
15.219,791,5665.80777
14.028,862,5833.525926
-46.845,1000,6019.643099
18.93,790,6137.504963
5.328,832,6276.728367
26.667,828,6418.59338
