#{"t_start": 1613275839.1733508, "env_id": "PyOmnibase-v0"}
r,l,t
-15.31,1000,190.252421
-16.385,1000,379.50059
-20.665,1000,572.279651
-12.155,1000,760.255635
-13.665,1000,963.794835
-22.91,1000,1158.004919
-7.66,1000,1321.478357
-11.075,1000,1524.994951
-8.79,1000,1729.370435
-10.22,1000,1934.253462
-7.895,1000,2120.391248
-5.37,1000,2314.928258
2.555,870,2494.177274
7.339,631,2621.482138
5.073,892,2807.542213
12.151,829,2956.038489
-6.695,1000,3148.834444
13.116,644,3296.265612
-5.625,1000,3487.998406
14.306,744,3632.202345
-53.46,1000,3833.369378
-35.045,1000,4060.162549
-15.89,1000,4257.701486
-8.89,1000,4457.72401
-29.47,1000,4654.772935
-21.855,1000,4852.832105
-50.23,1000,5069.839936
-48.03,1000,5262.773746
-40.82,1000,5450.199611
2.685,1000,5618.761887
16.047,933,5797.821954
25.061,869,5967.347491
27.511,909,6121.138645
8.137,968,6275.855237
11.278,477,6360.057431
8.796,544,6445.878625
