#{"t_start": 1613275839.1470544, "env_id": "PyOmnibase-v0"}
r,l,t
-15.17,1000,188.621833
-27.02,1000,377.925332
-17.74,1000,570.604229
-11.55,1000,758.598264
-47.78,1000,962.222455
-40.16,1000,1156.428759
-21.07,1000,1319.91576
-51.155,1000,1523.422766
-24.61,1000,1727.804532
-32.015,1000,1932.674249
-9.455,1000,2118.989469
-34.565,1000,2313.619514
-7.25,1000,2510.857729
-7.17,1000,2707.577251
-16.91,1000,2929.72903
-6.96,1000,3122.442736
-3.865,1000,3312.924474
-6.41,1000,3505.477507
-12.805,1000,3707.023875
-8.21,1000,3934.552049
-7.9,1000,4133.719512
1.16,1000,4330.827865
-11.51,1000,4530.656911
2.275,1000,4727.776412
-28.575,1000,4949.990579
-44.46,1000,5141.682189
-35.52,1000,5330.450827
-51.045,1000,5512.090579
-20.915,1000,5688.799791
-22.635,1000,5895.601556
-32.82,1000,6071.980568
18.428,762,6186.97185
18.875,780,6317.93289
22.599,781,6448.752284
