#{"t_start": 1639786176.065774, "env_id": "NavOmnibase-v1"}
r,l,t
-3.21,1000,19.744951
-1.501274,1000,34.886401
-2.797819,1000,51.201911
-0.459478,1000,66.611774
-3.981736,1000,91.411093
-2.54,1000,107.265868
-20.725537,1000,122.96172
0.0,1000,139.298205
0.0,1000,163.612791
0.0,1000,179.82162
0.0,1000,195.90345
-1.826698,1000,213.187957
-0.415648,1000,238.288979
-66.727976,1000,255.433313
0.0,1000,271.64526
-4.26226,1000,288.002211
-4.866096,1000,313.511251
-0.030787,1000,330.200784
-2.086284,1000,348.131822
-0.017427,1000,366.112271
0.0,1000,390.997974
0.0,1000,408.683205
0.0,1000,426.807007
-5.898015,1000,445.538474
-0.013429,1000,471.096761
-4.47,1000,490.424516
-2.927312,1000,510.152817
-0.030113,1000,529.065341
-0.335754,1000,557.712563
0.0,1000,576.6672
-0.830199,1000,595.301777
0.0,1000,613.621213
0.0,1000,640.747243
-0.53,1000,660.344666
-4.053366,1000,681.145478
-0.090429,1000,701.62393
-1.23,1000,727.541541
-0.052424,1000,749.680749
-1.631211,1000,771.967689
-2.19,1000,793.996246
-0.05,1000,822.381476
0.0,1000,843.649417
-0.599129,1000,862.819067
-36.038447,1000,884.883275
0.0,1000,906.344872
-0.020361,1000,934.901687
-0.852091,1000,954.173522
-3.63,1000,976.244192
-78.762491,1000,1000.114839
-1.332938,1000,1026.50785
-0.622323,1000,1048.320431
0.0,1000,1072.950205
0.0,1000,1099.775048
-0.78,1000,1131.006012
-51.720771,1000,1155.360201
0.0,1000,1181.928592
0.0,1000,1206.184229
-1.4,1000,1237.421492
-0.32,1000,1262.696126
-3.7878,1000,1288.178507
-2.211093,1000,1313.768497
-0.059612,1000,1345.261086
-0.022752,1000,1371.246883
-0.000129,1000,1397.965744
0.0,1000,1425.292848
-0.815966,1000,1462.34949
-0.900876,1000,1487.731998
-0.025885,1000,1513.791412
0.0,1000,1538.348871
-2.520443,1000,1572.013984
0.0,1000,1600.681629
-54.441898,1000,1630.124012
-0.02573,1000,1657.780832
0.0,1000,1693.668967
-0.177462,1000,1720.428679
-0.006498,1000,1751.60395
0.0,1000,1780.518081
0.0,1000,1815.723866
-13.121801,1000,1844.999301
0.0,1000,1875.44372
0.0,1000,1905.775756
-2.218128,1000,1943.486094
-0.280138,1000,1972.955774
0.0,1000,2003.588657
0.0,1000,2034.320583
-1.454572,1000,2065.648749
-0.026679,1000,2103.590115
0.0,1000,2132.258054
-0.19641,1000,2160.357136
-0.002838,1000,2188.726038
-0.006879,1000,2226.09245
0.0,1000,2259.702902
0.0,1000,2292.238537
0.0,1000,2324.909321
-0.4969,1000,2362.616936
0.0,1000,2397.140929
-0.110749,1000,2425.851272
-0.989734,1000,2458.245702
-0.022378,1000,2499.628035
-0.980959,1000,2534.861091
-9.864787,1000,2569.966453
-0.754848,1000,2604.327341
-9.331708,1000,2643.307837
-58.827205,1000,2674.144485
-37.775534,1000,2709.391773
-3.528172,1000,2745.51405
-0.09318,1000,2784.814457
0.0,1000,2822.256421
0.0,1000,2854.833707
0.0,1000,2895.026416
-22.499124,1000,2938.800992
-46.493466,1000,2977.901659
0.0,1000,3011.068399
-3.589529,1000,3044.958144
0.0,1000,3088.242635
-43.163915,1000,3124.913552
0.0,1000,3158.580203
-0.873731,1000,3193.716811
0.0,1000,3237.871548
-6.609538,1000,3271.013645
0.0,1000,3308.550545
0.0,1000,3343.717131
0.0,1000,3390.875963
-7.771756,1000,3433.710248
-4.687616,1000,3472.18539
-0.44012,1000,3506.643009
-0.015288,1000,3554.360906
0.0,1000,3591.791023
-4.487008,1000,3628.793697
-0.934697,1000,3667.242722
0.0,1000,3703.240741
0.0,1000,3748.132684
-2.568065,1000,3788.026157
-2.566963,1000,3826.865601
-0.016787,1000,3867.707809
0.0,1000,3911.386956
0.0,1000,3949.805403
0.0,1000,3988.857944
-52.435081,1000,4029.214159
-48.116584,1000,4078.268417
-2.88522,1000,4115.117535
0.0,1000,4152.181548
0.0,1000,4192.626707
-3.277182,1000,4238.02206
0.0,1000,4279.274467
0.0,1000,4320.107254
0.0,1000,4361.071728
-20.158101,1000,4411.625576
-1.711402,1000,4451.322883
-20.722112,1000,4497.386115
0.0,1000,4539.621557
-9.409796,1000,4590.629566
-0.491669,1000,4633.216269
-0.016205,1000,4677.744199
0.0,1000,4718.343009
0.0,1000,4771.050881
0.0,1000,4815.930433
-0.419323,1000,4860.556999
-1.863755,1000,4906.134664
0.0,1000,4956.589452
0.0,1000,4999.034065
0.0,1000,5044.082899
-0.199274,1000,5088.186188
0.0,1000,5141.119527
-0.070802,1000,5182.946046
-0.030831,1000,5228.920804
0.0,1000,5280.442702
-34.200705,1000,5329.442666
-0.427148,1000,5382.201142
-4.410257,1000,5428.851493
-0.009418,1000,5471.485893
-0.176873,1000,5521.201902
-64.452641,1000,5569.220651
-4.558463,1000,5613.683151
-1.007696,1000,5660.280163
-0.052607,1000,5706.602054
-0.144997,1000,5765.310246
0.0,1000,5811.577413
0.0,1000,5850.999517
0.0,1000,5893.497752
0.0,1000,5947.759551
0.0,1000,5996.609591
0.0,1000,6047.050271
0.0,1000,6087.281039
-2.103809,1000,6140.811584
-0.067498,1000,6184.873469
-1.146505,1000,6232.824958
-16.690549,1000,6283.119258
0.0,1000,6333.940306
-1.460198,1000,6382.84043
-0.807952,1000,6436.856865
0.0,1000,6485.262917
0.0,1000,6535.350482
-7.374953,1000,6581.614647
-0.012956,1000,6628.738657
0.0,1000,6684.669156
0.0,1000,6740.849845
0.0,1000,6804.741947
0.0,1000,6857.592483
0.0,1000,6902.896118
-0.000381,1000,6955.709103
-0.054217,1000,7003.709581
0.0,1000,7054.729501
-7.489757,1000,7109.296047
-0.026413,1000,7169.214861
0.0,1000,7226.982202
0.0,1000,7277.880518
0.0,1000,7322.263541
0.0,1000,7382.769794
-1.387031,1000,7435.022325
-0.123591,1000,7483.763051
0.0,1000,7527.540051
0.0,1000,7584.761278
0.0,1000,7642.228133
0.0,1000,7690.678155
0.0,1000,7736.314874
0.0,1000,7784.627484
0.0,1000,7842.556041
0.0,1000,7898.447677
0.0,1000,7953.536175
-1.366182,1000,8008.577246
-0.022543,1000,8065.483785
0.0,1000,8117.433941
0.0,1000,8170.358647
0.0,1000,8223.553878
0.0,1000,8280.382719
-9.536401,1000,8330.304281
0.0,1000,8384.695273
-0.55707,1000,8435.130844
-1.084714,1000,8490.617633
0.0,1000,8546.620975
-0.009744,1000,8599.043222
-0.167246,1000,8651.335327
-0.001893,1000,8713.508745
0.0,1000,8765.94711
0.0,1000,8818.685957
-0.188256,1000,8879.235985
-0.011308,1000,8943.624142
0.0,1000,8992.478836
-28.369784,1000,9046.558936
0.0,1000,9095.037489
0.0,1000,9165.746192
-0.180616,1000,9220.226579
-0.725214,1000,9282.621655
0.0,1000,9335.813273
0.0,1000,9402.913303
0.0,1000,9460.28241
0.0,1000,9513.91296
-52.562017,1000,9567.099526
-0.92478,1000,9626.071477
0.0,1000,9679.82879
0.0,1000,9737.21094
0.0,1000,9792.779949
0.0,1000,9854.901477
-4.088393,1000,9908.018303
-0.010383,1000,9962.610394
-6.06384,1000,10018.06232
-1.759248,1000,10078.396023
-0.00068,1000,10149.006567
0.0,1000,10208.066346
-0.335992,1000,10270.925159
-0.003241,1000,10335.606978
0.0,1000,10401.523645
0.0,1000,10463.378871
-1.040909,1000,10520.717796
-0.031204,1000,10576.381119
0.0,1000,10637.827811
-3.031436,1000,10697.283025
-1.520457,1000,10756.533069
-19.427179,1000,10819.720342
-51.322759,1000,10894.669525
-28.299444,1000,10963.818407
-0.559841,1000,11025.557301
-7.430531,1000,11100.783117
-0.541637,1000,11164.549229
-1.055664,1000,11215.744748
0.0,1000,11277.34058
0.0,1000,11327.235537
0.0,1000,11394.937191
-1.868909,1000,11454.159487
-4.227903,1000,11510.807663
-0.026643,1000,11578.169456
0.0,1000,11647.346496
-0.175369,1000,11703.508333
0.0,1000,11771.728008
-0.198189,1000,11829.520375
-19.931024,1000,11902.614205
-7.202273,1000,11971.522347
0.0,1000,12028.901818
0.0,1000,12093.968464
-0.029237,1000,12159.813243
-21.759587,1000,12207.997874
-2.351599,1000,12264.128547
-30.894555,1000,12329.593112
-4.58374,1000,12397.455242
-1.69401,1000,12463.946313
-0.110798,1000,12533.261344
-0.013062,1000,12606.74303
0.0,1000,12672.836935
-0.102573,1000,12747.3152
0.0,1000,12804.245876
0.0,1000,12859.839447
-13.090759,1000,12923.190075
0.0,1000,12995.639292
0.0,1000,13056.226083
0.0,1000,13118.659811
0.0,1000,13187.391743
0.0,1000,13263.928288
0.0,1000,13315.066671
-0.030684,1000,13379.730119
-40.179242,1000,13449.43356
0.0,1000,13523.440361
0.0,1000,13593.063517
0.0,1000,13645.192719
0.0,1000,13715.25318
-4.767779,1000,13793.507705
-0.712988,1000,13854.544234
0.0,1000,13927.128656
-4.004739,1000,13992.187435
-0.02817,1000,14060.824136
0.0,1000,14126.709736
5.68,769,14188.719448
-0.780481,1000,14256.115792
-0.005843,1000,14332.66316
0.0,1000,14394.916497
-61.707133,1000,14464.691952
0.0,1000,14537.538813
0.0,1000,14616.762202
0.0,1000,14695.168741
-1.017966,1000,14761.936241
-0.01059,1000,14826.039085
0.0,1000,14892.6709
-3.945236,1000,14969.086712
-1.450264,1000,15037.055678
-0.021851,1000,15100.04703
-2.406229,1000,15169.987601
-0.026777,1000,15245.059346
0.0,1000,15310.031737
-1.621989,1000,15372.256559
0.0,1000,15434.133604
-2.320273,1000,15511.709471
0.0,1000,15571.120421
-0.320678,1000,15645.327962
-2.046718,1000,15708.901311
-3.986958,1000,15775.146415
-3.052016,1000,15842.005521
-0.017255,1000,15905.482443
0.0,1000,15976.146682
-0.37882,1000,16063.584351
-0.008039,1000,16129.811535
0.0,1000,16201.423694
0.0,1000,16258.395618
0.0,1000,16338.212878
0.0,1000,16407.118261
0.0,1000,16478.417013
0.0,1000,16548.368804
-0.136139,1000,16631.753136
0.0,1000,16691.931286
-0.057028,1000,16764.73097
0.0,1000,16826.960923
0.0,1000,16897.227907
0.0,1000,16966.10211
0.0,1000,17030.748387
0.0,1000,17098.511248
-0.24738,1000,17181.577298
-2.058507,1000,17244.35744
-0.025256,1000,17307.930908
0.0,1000,17385.031312
0.0,1000,17456.200172
0.0,1000,17520.098785
0.0,1000,17577.225229
0.0,1000,17642.016347
-34.502695,1000,17711.363019
-0.000575,1000,17773.470412
0.0,1000,17844.341705
0.0,1000,17925.62522
0.0,1000,17999.701533
0.0,1000,18078.034178
-2.330753,1000,18157.584712
0.0,1000,18224.425873
0.0,1000,18302.619777
-0.09111,1000,18372.80705
0.0,1000,18441.921411
0.0,1000,18514.177692
0.0,1000,18582.073287
-3.723487,1000,18657.237141
0.0,1000,18717.471026
-0.361332,1000,18774.787945
-0.026537,1000,18843.90586
-2.474136,1000,18922.142787
-0.368796,1000,18978.17012
0.0,1000,19045.279541
0.0,1000,19113.17497
-0.447894,1000,19178.394187
-1.096711,1000,19254.169203
-0.009549,1000,19312.856705
0.0,1000,19377.462126
0.0,1000,19465.280258
0.0,1000,19525.639863
0.0,1000,19586.832476
0.0,1000,19650.781799
0.0,1000,19740.418113
0.0,1000,19797.552583
-0.659061,1000,19872.676775
0.0,1000,19945.694329
0.0,1000,20030.196599
0.0,1000,20105.680528
0.0,1000,20176.06638
-5.258491,1000,20247.315235
-0.031291,1000,20332.822732
0.0,1000,20394.862811
0.0,1000,20449.306327
0.0,1000,20516.265405
0.0,1000,20593.626653
-0.251251,1000,20655.648063
-0.000115,1000,20709.630723
0.0,1000,20774.233582
9.9006,994,20843.226189
-0.082712,1000,20920.415358
0.0,1000,20982.550693
0.0,1000,21041.682713
0.0,1000,21102.991518
0.0,1000,21173.449063
0.0,1000,21234.444833
0.0,1000,21310.152027
0.0,1000,21380.110713
-0.001441,1000,21453.96728
-0.000864,1000,21515.325822
-0.009806,1000,21579.269603
0.0,1000,21642.073849
-19.528782,1000,21727.834048
-50.783364,1000,21803.685985
0.0,1000,21871.359511
-0.675858,1000,21932.994166
-1.360839,1000,22001.376422
-0.05,1000,22063.154229
0.0,1000,22130.74558
0.0,1000,22199.316698
0.0,1000,22273.536288
0.0,1000,22345.904052
0.0,1000,22414.90598
0.0,1000,22496.188469
-2.85171,1000,22567.769278
-5.679949,1000,22634.567737
0.0,1000,22701.401207
-2.973518,1000,22770.282523
-1.15,1000,22854.740682
-2.743575,1000,22915.297107
0.09,1000,22981.837502
-0.32,1000,23042.696352
-41.558006,1000,23110.298082
-0.971828,1000,23168.594981
0.0,1000,23235.151725
0.0,1000,23307.600424
0.0,1000,23376.42585
-3.5,1000,23464.018591
-1.98,1000,23532.5702
-0.53,1000,23606.798434
0.0,1000,23678.427578
-1.781922,1000,23750.98333
-0.037005,1000,23815.304846
-1.109292,1000,23876.183295
-2.247179,1000,23952.347269
-8.67,1000,24026.37753
-0.5,1000,24086.271389
-3.01,1000,24144.697045
-0.05,1000,24213.436635
0.0,1000,24301.968227
0.0,1000,24378.518066
-0.011873,1000,24451.691317
-0.004151,1000,24515.779565
0.0,1000,24590.019515
0.0,1000,24653.80269
-0.661948,1000,24755.221189
-0.003917,1000,24814.031629
0.0,1000,24886.693015
0.0,1000,24954.003126
-0.614127,1000,25017.347507
-0.005819,1000,25085.594824
