#{"t_start": 1613304209.9510891, "env_id": "PyOmnibase-v0"}
r,l,t
-13.148,948,122.157473
-6.265,745,239.378348
-44.32,1000,374.920111
-37.46,1000,554.63079
8.336,424,648.728867
-100.82,1000,823.359414
-132.995,1000,999.576262
-158.285,1000,1175.159071
8.367,493,1273.688787
-159.98,1000,1445.55543
-147.855,1000,1615.296868
-134.86,1000,1796.613893
6.868,582,1877.403192
-52.55,1000,2050.897376
12.156,419,2112.258482
-148.56,1000,2275.149079
-154.675,1000,2439.081378
-122.47,1000,2625.5451
-121.4,1000,2789.690537
-99.555,1000,2952.011492
15.426,399,3010.49059
-99.35,1000,3180.558604
-97.835,1000,3375.289679
-93.56,1000,3533.111651
12.567,438,3601.356027
-62.11,1000,3759.634668
-59.57,1000,3948.257057
-59.94,1000,4119.081341
-81.34,1000,4290.19664
-66.75,1000,4465.61877
-130.135,1000,4632.902727
-66.54,1000,4820.393903
-26.404,814,4932.141158
14.68,1000,5075.242813
10.73,1000,5263.706313
7.19,1000,5434.364088
