#{"t_start": 1613304209.9936464, "env_id": "PyOmnibase-v0"}
r,l,t
-7.92,1000,128.206978
-29.125,1000,282.352528
-0.323,493,345.152283
10.859,286,384.348115
0.811,509,486.574715
-103.275,1000,667.60388
-154.215,1000,841.811435
-119.24,1000,1041.261081
2.986,599,1151.03238
-164.96,1000,1326.051924
-172.07,1000,1496.349333
-137.49,1000,1665.843023
-29.36,1000,1825.645816
-7.79,1000,2001.573376
-24.485,1000,2158.410207
-110.31,1000,2324.336515
-142.375,1000,2491.144892
-120.91,1000,2654.367037
-62.36,1000,2838.00444
14.677,418,2901.465343
-95.835,1000,3062.203578
14.024,431,3151.177558
-101.033,973,3320.985311
-101.335,1000,3490.961803
-71.57,1000,3647.505027
-133.475,1000,3806.757251
-72.5,1000,3976.22132
-63.775,1000,4169.827656
-107.89,1000,4341.635955
-11.73,1000,4514.923694
14.07,1000,4681.072816
11.26,1000,4861.161351
-38.345,1000,5005.960693
-38.141,931,5152.513908
6.035,1000,5326.695308
