#{"t_start": 1613304209.963733, "env_id": "PyOmnibase-v0"}
r,l,t
-7.58,1000,127.93071
10.565,325,180.643373
-25.733,973,323.14412
-7.438,693,429.943558
-161.955,1000,609.707426
-113.725,1000,787.199123
-126.175,1000,985.737951
-160.93,1000,1161.692012
-158.615,1000,1337.141518
-156.3,1000,1507.319397
-162.355,1000,1697.664673
-77.075,1000,1856.68387
-96.625,1000,2012.465461
-153.01,1000,2169.325076
-138.235,1000,2335.246375
-135.665,1000,2522.481796
-126.1,1000,2683.807914
-124.745,1000,2849.186039
16.269,346,2905.076382
-92.42,1000,3065.811181
-85.44,1000,3236.094115
-93.46,1000,3433.073884
-91.025,1000,3589.291026
-77.49,1000,3747.408926
16.523,367,3805.930243
-54.52,1000,3975.494097
-35.367,872,4132.688853
-134.785,1000,4303.546336
-76.085,1000,4500.356044
-111.325,1000,4667.617147
-109.115,1000,4833.72564
-47.69,1000,4974.923341
-44.835,1000,5130.173752
-91.27,1000,5319.85252
