#{"t_start": 1613304210.0146828, "env_id": "PyOmnibase-v0"}
r,l,t
3.343,882,107.079393
-41.275,1000,269.124059
-45.82,1000,418.643556
10.793,262,470.580864
-33.735,1000,651.963921
-5.866,746,776.805741
-146.975,1000,952.017851
-162.725,1000,1151.583804
-143.73,1000,1326.62707
-109.36,1000,1496.936347
-100.515,1000,1666.39987
-147.115,1000,1826.218842
-127.44,1000,2002.158137
-128.88,1000,2158.969434
-141.25,1000,2324.868801
-111.12,1000,2491.696122
14.006,439,2574.233853
-107.34,1000,2740.490164
-95.365,1000,2904.073187
-107.525,1000,3064.818095
-75.16,1000,3235.08058
-104.965,1000,3432.120556
-117.84,1000,3588.311138
-62.085,1000,3746.35957
-53.07,1000,3912.823054
-23.775,1000,4084.236318
-49.505,1000,4277.081258
-119.3,1000,4452.290101
-75.26,1000,4619.785884
-52.855,1000,4786.941536
-97.59,1000,4948.713372
-44.335,1000,5104.38042
-86.045,1000,5270.94001
-109.585,1000,5441.665419
