#{"t_start": 1613304209.980699, "env_id": "PyOmnibase-v0"}
r,l,t
8.179,546,65.046377
-0.118,758,178.10594
10.776,329,231.609255
-12.701,506,299.989341
-18.747,527,371.796046
-161.325,1000,551.476435
-154.095,1000,731.593058
-118.125,1000,927.783277
-89.73,1000,1103.967092
-134.575,1000,1279.928771
-106.74,1000,1452.051349
-161.405,1000,1621.513621
-92.04,1000,1802.876139
-143.4,1000,1961.575745
6.875,695,2069.542469
-127.595,1000,2228.95776
-141.03,1000,2413.874999
-3.734,504,2488.57897
-71.31,1000,2651.971296
-133.17,1000,2835.459883
-87.505,1000,2994.695329
-40.805,1000,3164.684081
-100.745,1000,3337.148478
14.711,374,3399.234124
-13.93,1000,3578.558836
16.51,400,3640.067927
-50.96,1000,3798.972758
-56.705,1000,3968.496824
15.622,373,4029.373464
-89.085,1000,4222.677992
-26.865,725,4344.685717
-128.915,1000,4517.84104
-100.645,1000,4683.975549
-60.32,1000,4864.123649
-55.86,1000,5008.963897
-127.72,1000,5162.965967
-51.64,1000,5337.039509
