#{"t_start": 1613304209.9849882, "env_id": "PyOmnibase-v0"}
r,l,t
2.875,680,85.668434
-52.54,1000,237.780546
-8.648,693,331.546923
-38.56,1000,495.600389
10.152,343,557.364059
-119.005,1000,759.221435
-143.495,1000,933.488595
-97.59,1000,1109.561952
-138.065,1000,1285.448947
-108.635,1000,1457.739841
-154.145,1000,1648.750022
-111.42,1000,1808.402723
-144.135,1000,1967.142066
-76.36,1000,2123.947921
13.842,518,2215.53746
-13.644,569,2315.453887
20.957,543,2393.561453
10.32,1000,2576.555493
-30.79,1000,2742.500024
4.68,1000,2906.316178
-9.675,1000,3067.053191
-12.31,1000,3260.966166
14.535,1000,3434.284676
-7.585,1000,3590.583744
-58.185,1000,3748.659284
8.785,1000,3914.748181
7.03,1000,4108.126044
4.535,1000,4279.140146
-8.425,1000,4454.656667
7.925,1000,4622.073223
-4.145,1000,4789.159061
-8.725,1000,4950.787081
-14.18,1000,5106.446758
-12.355,1000,5272.974678
-6.0,1000,5443.929453
