#{"t_start": 1613304209.968196, "env_id": "PyOmnibase-v0"}
r,l,t
4.483,847,103.371622
-23.934,949,250.944533
8.112,383,304.51813
-159.35,1000,474.549783
-95.615,1000,655.787742
-154.28,1000,829.979735
-4.872,627,942.971399
-114.05,1000,1119.134943
-117.025,1000,1317.764776
-112.685,1000,1487.893781
8.634,451,1556.904785
-152.085,1000,1726.167293
-145.875,1000,1905.779478
-47.045,1000,2057.651085
-17.085,880,2205.875185
-137.595,1000,2371.431901
-146.415,1000,2537.556914
-128.415,1000,2698.835845
-112.905,1000,2864.465353
-126.43,1000,3044.888388
-27.66,1000,3214.472393
-78.905,1000,3388.226941
-110.96,1000,3546.37619
-64.78,1000,3704.032511
-193.355,1000,3892.565592
-211.155,1000,4064.141342
-195.95,1000,4235.59901
-38.05,1000,4409.383648
-19.69,1000,4578.973867
-27.15,1000,4766.795105
-1.855,1000,4918.963477
6.888,607,5009.92814
2.36,1000,5163.930701
-22.635,1000,5338.011227
