#{"t_start": 1613291519.266472, "env_id": "PyOmnibase-v0"}
r,l,t
-145.845,1000,178.024515
-141.195,1000,351.133352
-147.395,1000,517.871643
-49.84,1000,682.057906
-43.24,1000,868.26348
-35.67,1000,1024.844605
-48.8,1000,1178.912477
-29.185,1000,1327.851165
-35.745,1000,1454.063592
-35.735,1000,1623.511181
-51.605,1000,1778.428965
-18.755,1000,1933.105808
-57.761,696,2038.976173
-2.2,195,2078.511454
-7.419,284,2125.116256
-28.335,1000,2275.078525
10.331,889,2418.088833
1.65,1000,2573.943547
11.468,562,2668.393764
9.409,911,2820.595893
-106.075,1000,2982.711807
-152.88,1000,3143.726692
-145.655,1000,3309.246539
-142.765,1000,3492.789298
-142.47,1000,3656.515953
-143.845,1000,3815.977788
-135.025,1000,3976.761726
-136.835,1000,4133.729688
-154.375,1000,4311.985851
-108.92,1000,4467.531204
-136.005,1000,4621.788981
-77.535,1000,4775.355959
-110.715,1000,4929.220089
-70.6,1000,5102.846377
-79.06,1000,5256.203939
