#{"t_start": 1613291519.2750554, "env_id": "PyOmnibase-v0"}
r,l,t
-183.0,1000,178.570133
-154.015,1000,351.679649
-82.715,1000,518.390047
-186.695,1000,682.674569
-116.835,1000,868.786214
-179.265,1000,1025.368547
-135.43,1000,1179.433525
-112.18,1000,1328.375612
-105.33,1000,1454.586862
-29.855,1000,1624.035858
-24.39,1000,1778.686218
-47.0,1000,1933.365925
-39.02,785,2047.702447
-12.083,318,2099.844456
-14.241,556,2188.213977
3.55,1000,2339.209817
2.185,1000,2511.949598
10.534,851,2635.740341
10.574,561,2734.68027
10.888,352,2788.659751
-140.895,1000,2971.553814
-161.955,1000,3132.832167
-147.285,1000,3297.910497
-111.655,1000,3460.673307
-138.21,1000,3622.43866
-98.67,1000,3804.78549
-69.735,1000,3965.598266
-131.11,1000,4122.257384
-154.115,1000,4279.986395
-127.43,1000,4435.582047
-91.81,1000,4610.081003
-98.72,1000,4763.800554
-86.625,1000,4917.756141
-87.805,1000,5071.683194
-97.705,1000,5224.782387
13.196,419,5305.525377
