#{"t_start": 1613291519.2224326, "env_id": "PyOmnibase-v0"}
r,l,t
-146.155,1000,175.210841
-111.07,1000,348.467054
-98.515,1000,515.248002
-90.56,1000,679.430825
-175.0,1000,865.642764
-80.26,1000,1022.212874
-174.92,1000,1176.554725
-175.835,1000,1325.492136
-105.015,1000,1451.980743
-98.465,1000,1621.69159
-52.095,890,1746.885064
-14.584,384,1823.545282
-11.44,1000,1978.451702
0.845,1000,2134.558311
-2.2,1000,2284.380534
11.865,570,2376.808304
3.81,1000,2530.861556
0.675,1000,2690.37712
12.226,514,2782.325432
-116.685,1000,2943.874344
-125.1,1000,3126.171512
-150.505,1000,3291.28386
10.32,815,3415.318246
-146.32,1000,3598.095207
-67.485,1000,3759.451844
-108.8,1000,3920.40373
-131.85,1000,4078.446946
-137.2,1000,4236.030408
-98.465,1000,4412.328254
-116.38,1000,4567.161463
-113.12,1000,4721.266969
-107.11,1000,4875.146607
-134.875,1000,5029.243316
-119.01,1000,5201.857047
