#{"t_start": 1613291519.2368886, "env_id": "PyOmnibase-v0"}
r,l,t
-213.155,1000,176.027317
-136.225,1000,349.25098
-129.155,1000,516.035726
-92.72,1000,680.221288
-103.215,1000,866.428713
-118.41,1000,1023.006742
-49.384,594,1119.500062
-99.32,1000,1272.746037
-92.185,1000,1406.297599
-94.438,948,1534.413562
-86.18,1000,1693.973726
-15.702,332,1745.083382
-9.705,1000,1919.643651
-7.585,1000,2076.677845
3.155,1000,2226.828111
1.12,1000,2379.881701
-10.43,1000,2533.929953
8.559,591,2631.182765
12.878,457,2719.405817
-121.29,1000,2879.855849
-130.345,1000,3040.804003
-146.065,1000,3203.414209
-157.075,1000,3389.347318
-129.1,1000,3550.89777
-145.45,1000,3713.816574
-152.915,1000,3874.271091
-135.93,1000,4033.756103
-140.31,1000,4211.28036
10.945,870,4336.064002
-88.21,1000,4511.531726
-104.985,1000,4665.940106
-89.705,1000,4819.352396
-136.435,1000,4973.892577
-95.25,1000,5126.727656
-95.165,1000,5300.481299
