#{"t_start": 1613291519.2621303, "env_id": "PyOmnibase-v0"}
r,l,t
-134.215,1000,177.753325
-137.515,1000,350.856459
-194.88,1000,517.610789
-212.14,1000,681.794435
-125.925,1000,868.003394
-189.14,1000,1024.582013
-86.62,1000,1178.64702
-119.695,1000,1327.586908
-23.188,353,1377.041167
-14.69,1000,1500.253321
-6.255,1000,1675.517618
-2.015,1000,1831.172668
-89.66,1000,1986.628126
-0.79,1000,2141.951725
1.86,1000,2311.379443
-3.64,1000,2463.067696
-15.985,1000,2620.010342
13.424,381,2678.984678
12.319,501,2771.137136
7.9,975,2929.801915
-135.755,1000,3090.826592
-127.845,1000,3255.428203
-125.38,1000,3419.045889
12.69,390,3498.921357
-150.07,1000,3662.885636
-96.67,1000,3822.147485
-138.71,1000,3983.464461
1.17,1000,4160.209333
10.963,867,4284.492371
-78.655,1000,4460.393765
-108.695,1000,4614.615013
-101.165,1000,4768.274134
3.38,1000,4922.215547
13.655,380,4979.045054
-76.82,1000,5151.623453
-73.42,1000,5306.767508
