#{"t_start": 1613291519.2885597, "env_id": "PyOmnibase-v0"}
r,l,t
-163.23,1000,179.384626
-127.64,1000,352.501434
-140.24,1000,519.173828
-112.19,1000,683.486334
-110.465,1000,869.571155
-99.455,1000,1026.159253
-84.43,1000,1180.213957
-152.555,1000,1329.172427
-10.875,315,1373.403044
-108.1,1000,1496.63152
-63.443,593,1590.852146
-81.055,1000,1748.622362
-101.425,1000,1922.965431
-5.403,328,1974.759403
-0.66,1000,2130.957183
-0.56,1000,2280.767789
1.135,1000,2433.608375
3.443,237,2474.018693
2.295,1000,2632.07107
11.285,745,2769.417096
12.065,520,2840.235376
13.544,371,2920.108621
-156.8,1000,3081.052725
-149.75,1000,3245.527037
-152.405,1000,3409.182749
-162.57,1000,3570.561958
-152.415,1000,3753.477525
-110.25,1000,3914.388307
-67.1,1000,4072.496458
-148.09,1000,4229.910509
-138.825,1000,4385.910443
8.75,605,4484.166388
-98.395,1000,4658.76944
-79.81,1000,4811.795252
-99.605,1000,4965.818796
11.693,727,5073.796089
-81.715,1000,5226.912839
