#{"t_start": 1613291519.2840374, "env_id": "PyOmnibase-v0"}
r,l,t
-145.28,1000,179.114246
-128.56,1000,352.225882
-178.455,1000,518.912706
-41.41,1000,683.224614
-43.285,1000,869.31201
-30.375,1000,1025.894117
-80.055,1000,1179.954136
-108.155,1000,1328.902399
-87.635,1000,1454.843515
-76.39,1000,1624.294868
-88.07,1000,1778.944674
-86.43,1000,1933.624555
-14.834,394,1990.718466
-3.276,201,2029.894998
-12.652,377,2086.236573
1.545,1000,2236.2323
7.981,769,2366.483958
0.29,1000,2520.021311
2.32,1000,2679.861143
-0.435,1000,2840.796913
13.05,410,2924.182069
11.293,432,2987.321512
12.78,465,3075.055097
-153.0,1000,3239.222985
-165.27,1000,3403.347711
-129.04,1000,3564.50058
8.177,453,3652.238761
-144.635,1000,3812.343396
-116.455,1000,3973.307786
-81.02,1000,4129.910761
-101.895,1000,4287.82014
-116.915,1000,4463.733613
-79.43,1000,4617.95503
-94.31,1000,4771.577033
-85.425,1000,4925.453464
-57.735,1000,5079.504917
-97.78,1000,5252.443635
