#{"t_start": 1613412608.4006147, "env_id": "PyOmnibase-v0"}
r,l,t
-6.314,234,29.382319
-1.566,151,49.724248
-0.816,161,66.029387
-84.955,1000,217.748919
-165.39,1000,404.984795
-62.482,637,512.328333
-87.525,1000,676.099343
-138.47,1000,837.501113
-28.745,605,940.626681
-41.289,574,1041.805143
-75.25,1000,1202.954969
-94.42,1000,1368.270579
-73.735,1000,1549.79101
-113.02,1000,1713.855814
-38.277,707,1828.0882
-26.975,1000,1989.185922
-3.741,491,2082.220225
-84.29,1000,2247.49272
-127.585,1000,2409.629293
15.616,499,2500.009452
-124.825,1000,2664.942133
-2.631,881,2815.063652
-45.855,1000,2969.426259
-38.895,1000,3128.741042
-12.255,1000,3291.62018
-18.655,1000,3475.12632
-97.335,1000,3640.121908
-142.74,1000,3802.727905
-0.205,1000,3962.405105
17.765,1000,4126.061883
13.295,1000,4310.341363
-52.923,798,4433.430222
-56.85,1000,4596.315483
-31.53,1000,4781.631375
4.315,1000,4941.537726
-20.915,1000,5105.345803
