#{"t_start": 1613412608.3543055, "env_id": "PyOmnibase-v0"}
r,l,t
-21.464,509,62.12169
-14.37,210,98.820125
-201.155,1000,255.997129
-215.12,1000,422.707918
-221.95,1000,585.797671
-65.25,1000,769.376763
-121.455,1000,933.450471
-4.26,355,991.687862
-126.455,1000,1153.293723
-62.07,1000,1317.188727
-59.08,1000,1499.632971
-2.278,328,1554.20013
-61.365,1000,1718.219775
-82.115,1000,1878.526244
-117.81,1000,2044.90546
-49.145,1000,2210.179742
-157.61,1000,2391.715521
-87.715,1000,2555.65478
13.748,632,2662.197638
-98.05,1000,2824.972083
-47.255,1000,2978.782613
-10.585,1000,3158.610848
14.349,496,3229.289617
-25.492,947,3385.905445
-16.075,1000,3551.815379
4.015,1000,3734.125585
4.695,1000,3895.402165
6.74,1000,4057.299228
-53.265,1000,4221.916842
5.035,1000,4385.141824
-6.075,1000,4569.235282
-47.295,1000,4732.502343
-51.09,1000,4893.232696
-25.085,1000,5057.500619
