#{"t_start": 1613412608.3825095, "env_id": "PyOmnibase-v0"}
r,l,t
-14.395,465,57.568524
-6.12,640,151.846691
-103.14,700,265.523571
-203.005,1000,431.968812
-75.165,1000,615.442262
-133.55,1000,778.165444
-236.62,1000,942.76961
-218.315,1000,1106.96122
1.759,141,1139.686234
-11.906,601,1242.578597
-65.01,1000,1408.397424
-98.15,1000,1568.683661
-129.815,1000,1732.96533
-1.47,315,1786.252198
-97.125,1000,1966.938777
-57.175,1000,2134.112267
-70.085,1000,2295.862445
-42.297,922,2452.105533
-6.268,693,2564.015381
-1.09,1000,2728.621622
-84.835,1000,2901.81626
-72.745,1000,3064.829482
-3.315,1000,3223.686697
-18.935,1000,3386.152462
-144.445,1000,3552.06392
-41.955,1000,3734.370933
-62.475,1000,3895.651067
-73.415,1000,4057.547395
6.2,1000,4222.162579
-40.575,1000,4385.387048
-35.31,1000,4569.488715
16.765,1000,4732.750716
-57.53,1000,4893.482924
-22.91,1000,5057.757088
