#{"t_start": 1613412608.336446, "env_id": "PyOmnibase-v0"}
r,l,t
-57.79,1000,139.784753
-229.08,1000,307.228766
-227.765,1000,471.951108
-120.295,1000,635.498312
-96.005,1000,819.225037
-92.07,1000,983.561448
-128.875,1000,1145.373655
-100.165,1000,1309.349311
-79.65,1000,1472.870378
-46.23,1000,1656.066292
-75.235,1000,1820.863258
-226.665,1000,1981.984412
2.51,130,1995.388295
0.542,143,2031.094841
1.361,129,2044.647463
-0.68,460,2133.828523
1.647,323,2188.144874
-88.115,1000,2347.29006
-1.745,310,2402.432954
-1.89,1000,2566.451756
-41.955,1000,2731.041555
-99.31,1000,2903.880493
-75.465,1000,3066.820026
9.618,307,3115.098644
-45.66,1000,3277.849131
-36.281,826,3423.738092
21.385,505,3495.029908
5.811,634,3602.467031
-54.735,1000,3764.372364
-8.37,1000,3945.658943
-18.585,1000,4108.878685
-25.171,746,4226.119529
14.725,1000,4389.371128
17.205,1000,4573.499446
-48.065,1000,4736.804671
-108.025,1000,4897.47883
-114.245,1000,5061.460959
