#{"t_start": 1613412608.362711, "env_id": "PyOmnibase-v0"}
r,l,t
-32.333,758,102.74123
-229.915,1000,260.218496
-194.195,1000,426.855628
-222.62,1000,610.609901
1.586,139,625.168237
-219.4,1000,787.778302
-66.6,1000,951.827864
1.615,135,987.189461
-20.823,403,1049.448488
-127.475,1000,1210.58714
-178.07,1000,1397.217944
-64.84,1000,1557.547142
1.393,147,1572.280661
-133.565,1000,1736.715742
-56.975,1000,1917.345927
-1.945,300,1969.222294
-49.215,1000,2136.240972
-35.013,898,2287.636184
-5.774,349,2341.122286
-94.885,1000,2507.260844
-97.43,1000,2672.169836
-50.91,1000,2834.968933
2.653,332,2886.457447
-64.5,1000,3062.714683
-21.673,753,3176.256976
-15.27,1000,3338.997829
-103.145,1000,3503.262187
1.46,1000,3687.803684
-115.695,1000,3847.65589
-93.665,1000,4010.317557
17.16,530,4106.313537
-28.29,1000,4270.448522
4.255,1000,4434.529654
-4.48,1000,4597.520065
-92.525,1000,4782.465649
-76.78,1000,4942.376724
-5.155,1000,5106.139547
