#{"t_start": 1613412608.3867514, "env_id": "PyOmnibase-v0"}
r,l,t
-55.18,1000,141.362468
-1.122,152,157.145736
-9.538,258,203.644897
-210.08,1000,370.357167
-232.235,1000,534.63846
-122.39,1000,716.533327
-15.218,223,739.229602
-5.269,164,777.162601
-122.115,1000,941.715156
-7.94,425,1007.099867
-45.095,1000,1188.462896
-116.145,1000,1353.616063
-31.297,607,1455.881698
-99.33,1000,1617.879415
-50.505,1000,1782.461697
-0.145,305,1834.796029
-73.125,1000,1996.05494
-91.745,1000,2182.61705
-28.65,1000,2341.882688
-89.505,1000,2508.034729
-5.495,1000,2672.93773
-68.405,1000,2835.730956
-112.59,1000,3009.227322
6.783,537,3085.08742
2.39,1000,3264.69216
-18.421,696,3374.287933
-2.528,708,3488.557663
-53.925,1000,3653.453916
-63.52,1000,3816.03089
-10.305,1000,3996.447702
-15.28,1000,4160.249146
-58.885,1000,4324.234774
-107.755,1000,4487.853568
-111.03,1000,4650.773346
-107.065,1000,4833.829311
12.533,557,4909.71902
-134.17,1000,5093.409315
