#{"t_start": 1613412608.3707223, "env_id": "PyOmnibase-v0"}
r,l,t
-79.685,1000,140.575959
-56.319,424,205.311065
-192.89,1000,372.012486
-4.08,175,410.940849
-43.275,865,560.472166
-60.251,611,663.932984
-139.675,1000,826.725039
-42.735,1000,992.099231
-34.827,517,1085.49554
-93.329,704,1195.802501
-94.185,1000,1361.235436
-79.895,1000,1521.941984
-105.795,1000,1686.146043
-6.377,352,1764.495061
-69.395,1000,1924.347094
-10.215,1000,2091.036687
4.362,578,2192.461248
-3.59,1000,2351.652262
-37.529,869,2503.6701
-39.1,1000,2668.620427
-109.85,1000,2831.387046
-12.373,688,2933.51843
-51.43,1000,3113.000067
7.159,776,3232.445051
-72.13,1000,3395.477384
-102.5,1000,3581.42162
-26.22,1000,3743.548119
-44.275,1000,3904.13745
-15.115,1000,4066.098947
-51.89,1000,4230.80297
10.53,1000,4414.908179
14.48,1000,4578.240169
18.4,1000,4741.641417
-66.99,1000,4902.152847
-102.905,1000,5066.122231
