#{"t_start": 1613412608.3582578, "env_id": "PyOmnibase-v0"}
r,l,t
-66.79,1000,140.317507
-33.951,326,194.791003
-28.603,433,260.58407
-227.92,1000,427.211967
-34.657,372,506.933635
-133.8,1000,670.477876
-27.876,556,765.990798
-100.365,1000,930.087745
-45.027,667,1040.664376
-117.985,1000,1201.890655
-91.625,1000,1367.191452
-81.285,1000,1527.738334
-115.34,1000,1712.816969
-22.255,925,1866.182574
2.771,694,1979.011913
-40.455,1000,2145.546127
-93.175,1000,2307.365445
5.588,567,2407.18367
-34.785,1000,2571.179238
-0.07,1000,2756.548065
-42.425,970,2905.951383
-49.845,1000,3068.842035
16.268,892,3215.671105
0.26,1000,3377.873058
-21.87,865,3529.97629
-38.685,1000,3693.634868
19.45,1000,3853.537933
-15.91,1000,4016.211416
-54.365,1000,4179.829231
11.195,1000,4364.182223
-45.025,1000,4527.858094
-3.374,899,4680.601541
-45.345,1000,4842.829262
-58.065,1000,5006.376676
26.642,738,5143.752053
