#{"t_start": 1613412608.3743856, "env_id": "PyOmnibase-v0"}
r,l,t
-56.705,1000,140.838238
-320.965,1000,307.46927
-2.738,178,326.691766
-13.692,252,372.888193
-1.701,151,408.908864
-134.265,1000,572.140123
-42.503,838,717.737957
-72.055,1000,882.113455
-27.426,481,952.37584
-71.29,1000,1134.823966
-144.985,1000,1299.379234
-75.46,1000,1463.223468
-73.42,1000,1625.35023
-98.615,1000,1790.095182
-69.09,1000,1971.243179
-95.04,1000,2138.261906
-103.325,1000,2299.913983
-59.72,1000,2463.573591
1.17,1000,2628.114672
-29.725,1000,2810.982892
13.186,674,2912.438048
-20.425,1000,3075.273534
-61.95,1000,3234.145518
-92.855,1000,3397.249183
18.192,548,3493.39917
-68.95,1000,3658.209598
7.005,1000,3838.586497
-37.725,1000,4001.302416
-3.005,620,4105.857968
-55.885,1000,4270.017023
-73.39,1000,4434.076545
-86.3,1000,4597.066047
-7.737,652,4723.913836
-60.235,1000,4884.745488
-25.02,1000,5049.023907
10.165,1000,5213.462358
