#{"t_start": 1613412608.3455598, "env_id": "PyOmnibase-v0"}
r,l,t
-75.505,1000,140.060244
-106.29,565,240.696745
-75.665,1000,407.161217
-68.623,473,476.236601
-13.339,284,525.984873
-97.74,1000,690.03029
-97.125,1000,872.316885
-130.18,1000,1037.474249
-231.085,1000,1198.56221
0.441,139,1213.365229
-6.98,400,1294.979993
-192.051,986,1457.90922
-63.575,1000,1619.961279
-100.535,1000,1784.445003
-90.635,1000,1944.502501
-93.0,1000,2132.040883
3.831,639,2239.891048
-79.96,1000,2401.173264
-26.84,1000,2565.159836
-73.835,1000,2729.866614
16.939,506,2820.548024
13.119,731,2927.375308
9.955,965,3086.972318
-63.71,1000,3266.570639
5.501,794,3387.550979
-16.12,1000,3552.837993
14.42,1000,3735.143066
17.35,1000,3896.423939
15.72,1000,4058.310847
21.21,1000,4222.916532
-7.23,1000,4386.148841
-32.905,1000,4570.250015
21.61,1000,4733.517146
-8.275,1000,4894.245454
5.18,130,4907.590162
2.416,134,4942.775977
4.214,131,4957.056328
-171.2,1000,5120.076688
2.326,559,5219.159597
