#{"t_start": 1613224152.4185283, "env_id": "PyOmnibase-v0"}
r,l,t
-17.01,1000,184.863895
-20.065,1000,349.680558
-15.755,1000,519.390424
-20.27,1000,685.883154
-17.95,1000,879.913942
-17.435,1000,1049.023839
-16.03,1000,1175.571811
-13.7,1000,1353.235962
-11.445,1000,1532.635292
-2.877,722,1681.44903
0.045,570,1765.488331
3.686,734,1917.148389
-4.965,1000,2095.259174
-7.235,1000,2239.936706
4.441,784,2374.618331
3.726,959,2540.009412
13.0,625,2646.313257
8.696,754,2764.5815
12.735,800,2919.10499
-55.82,1000,3093.67907
-76.435,1000,3268.034005
-51.63,1000,3440.965951
-7.305,640,3554.064266
-88.31,1000,3747.683186
6.072,878,3904.453657
18.092,833,4039.829747
-82.93,1000,4217.198817
7.0,1000,4418.243084
16.702,663,4536.762066
12.6,760,4665.415832
23.17,950,4810.812764
25.537,753,4946.888171
5.884,426,5006.253137
7.179,251,5045.828885
7.127,243,5085.738233
12.249,351,5143.355236
12.1,285,5183.455505
12.407,328,5231.994081
