#{"t_start": 1613224152.423686, "env_id": "PyOmnibase-v0"}
r,l,t
-19.59,1000,185.126191
-19.95,1000,349.94466
-20.56,1000,519.649911
-19.365,1000,686.147114
-16.47,1000,880.174809
-19.685,1000,1049.283117
-16.71,1000,1175.829923
-14.265,1000,1353.496649
-1.605,705,1476.043519
-10.165,1000,1679.637323
-7.86,1000,1857.799123
-10.07,1000,2036.298378
-14.075,1000,2199.293124
-2.059,894,2328.673597
2.722,643,2441.723817
7.303,462,2532.416971
9.284,506,2606.859987
11.736,794,2750.139185
-25.725,1000,2925.574775
2.339,641,3040.086573
13.871,639,3152.554827
2.832,703,3272.369524
-26.235,1000,3468.214731
-91.21,1000,3642.823452
-5.214,739,3761.884387
17.663,997,3930.897173
5.41,910,4098.764514
-0.365,795,4255.685719
-7.625,875,4418.873297
-14.515,1000,4595.613872
1.016,869,4740.94818
1.508,682,4848.10135
5.82,375,4905.504907
8.889,616,5005.406115
12.698,347,5055.225093
12.787,323,5104.884059
16.912,483,5185.284587
16.9,480,5249.483755
