#{"t_start": 1613224152.4078543, "env_id": "PyOmnibase-v0"}
r,l,t
-19.98,1000,184.342966
-20.435,1000,349.157125
-17.765,1000,518.87456
-16.71,1000,685.361539
-15.645,1000,879.359182
-15.395,1000,1048.5061
-14.305,1000,1175.054283
-14.365,1000,1352.712632
-6.331,971,1527.673503
-12.61,1000,1705.736908
-0.348,573,1815.270047
-10.335,1000,1994.181552
-3.492,937,2176.748825
-6.925,1000,2316.626349
1.417,643,2430.223217
5.429,606,2535.713603
-6.525,1000,2699.995373
-19.18,1000,2871.196773
8.255,615,2984.175678
4.61,1000,3158.983046
2.723,717,3305.332339
12.487,723,3423.976664
12.357,813,3579.903954
-68.225,1000,3748.900304
-13.303,778,3872.509252
19.48,665,3988.91429
12.159,726,4137.946103
-25.08,950,4309.877713
-18.13,835,4443.463387
1.331,819,4602.65107
5.417,498,4695.564196
-0.391,991,4848.894273
5.776,364,4904.393906
10.088,447,4972.44924
11.408,337,5024.344279
12.12,380,5090.816722
17.091,464,5160.455309
16.999,431,5228.996811
