#{"t_start": 1613224152.452713, "env_id": "PyOmnibase-v0"}
r,l,t
-22.3,1000,186.702419
-18.475,1000,351.528635
-18.825,1000,521.216349
-16.845,1000,687.705317
-17.265,1000,881.747381
-26.03,1000,1050.840991
-14.175,1000,1177.125963
-14.895,1000,1354.80329
-17.3,1000,1533.424651
-17.04,1000,1736.933092
-1.799,589,1820.180064
2.03,480,1921.612357
-14.724,739,2046.200737
5.884,736,2183.635117
-5.345,1000,2323.213439
4.632,753,2447.217086
0.645,1000,2636.337154
4.092,663,2744.789774
1.303,952,2915.124543
5.561,634,3029.761616
-70.31,1000,3203.156292
-80.135,1000,3377.176743
-69.16,1000,3549.778849
11.571,879,3708.796007
10.945,1000,3877.478622
-5.368,783,4030.872864
-117.235,1000,4207.96718
19.836,739,4333.594297
20.06,740,4482.913947
0.979,806,4615.94904
12.24,975,4789.709509
25.156,899,4919.19229
5.278,407,4998.425157
7.743,187,5018.050044
7.497,168,5048.932551
11.335,360,5102.230183
12.913,312,5154.694538
12.539,301,5196.091751
16.762,468,5259.883552
