#{"t_start": 1613224152.4432235, "env_id": "PyOmnibase-v0"}
r,l,t
-17.86,1000,186.179792
-18.19,1000,351.004138
-20.35,1000,520.694034
-16.75,1000,687.187185
-15.61,1000,881.22383
-18.685,1000,1050.319911
-13.665,1000,1176.60491
-16.6,1000,1354.278991
-2.996,691,1474.393326
-10.228,963,1648.500961
-6.265,1000,1852.659334
2.719,866,1991.622983
-7.245,1000,2181.037803
-82.775,1000,2320.649156
-3.955,1000,2493.062688
8.226,634,2601.348665
-2.455,1000,2765.621191
11.349,371,2824.866264
-108.125,1000,3027.411908
4.202,693,3145.940164
2.621,744,3269.639806
6.764,611,3379.87036
3.704,841,3536.065694
16.388,747,3660.815496
-104.005,1000,3851.159706
0.63,770,3977.307388
-23.091,971,4151.646905
0.19,825,4311.497811
-9.017,862,4472.976008
-12.215,1000,4651.308605
6.005,365,4704.46269
6.853,342,4754.061724
5.773,382,4811.640435
10.304,491,4898.324108
11.893,377,4959.994784
11.361,439,5021.454282
16.606,479,5099.550762
15.642,513,5182.787637
16.501,454,5244.375523
