#{"t_start": 1613224152.3789597, "env_id": "PyOmnibase-v0"}
r,l,t
-21.24,1000,182.682014
-19.28,1000,347.574836
-17.63,1000,517.304738
-19.84,1000,683.807763
-17.035,1000,877.781677
-15.34,1000,1046.939878
-17.61,1000,1173.49563
-15.49,1000,1351.144867
-13.085,1000,1530.966294
-13.095,1000,1735.026815
3.1,405,1801.169255
-6.069,464,1873.765179
-16.255,1000,2078.308086
-10.32,1000,2222.636649
5.4,735,2329.414387
6.195,725,2450.518861
6.53,590,2554.995209
11.052,898,2708.581154
10.033,787,2858.192937
-113.27,1000,3035.47936
3.696,734,3158.021871
17.913,822,3315.40284
9.261,904,3476.640139
-85.625,1000,3651.183788
-62.585,1000,3818.961387
-86.243,993,3990.645573
-48.08,1000,4192.819261
11.069,926,4361.634827
0.693,852,4498.188438
2.328,857,4662.178404
-8.18,1000,4813.150967
3.026,719,4945.17722
6.091,349,4996.739339
6.966,244,5023.696365
12.259,306,5067.363504
11.295,345,5138.78953
9.903,412,5192.433218
