#{"t_start": 1613357819.3262556, "env_id": "PyOmnibase-v0"}
r,l,t
13.607,498,61.016636
13.196,619,131.498292
14.039,451,185.087804
13.45,345,232.517094
12.936,279,274.42969
14.569,311,318.499061
-209.095,1000,461.058603
-126.645,1000,593.583384
-159.095,1000,725.500399
-53.91,1000,860.901037
-35.32,1000,1003.162113
-65.05,1000,1145.515529
-143.6,1000,1293.078464
-71.385,1000,1434.861717
-130.59,1000,1582.548275
-106.33,1000,1741.082356
-139.58,1000,1891.123209
-75.182,987,2031.990285
-148.62,1000,2182.842825
-195.0,1000,2332.718722
-138.325,1000,2500.427804
9.596,464,2562.863307
-80.451,651,2661.675099
-176.055,1000,2776.787086
-186.065,1000,2901.019775
-15.83,385,2944.018535
-16.666,456,2993.37699
-157.395,1000,3107.450924
-27.042,487,3170.477712
-37.605,595,3241.130905
-23.675,910,3346.460087
-66.542,687,3428.967996
-157.42,1000,3544.365479
-153.523,908,3650.770329
-72.88,685,3726.837496
-109.013,858,3828.292696
-102.885,1000,3944.402694
