#{"t_start": 1613357819.3568015, "env_id": "PyOmnibase-v0"}
r,l,t
13.67,410,52.676326
13.025,425,99.928248
14.295,280,131.052718
13.95,310,166.949967
14.115,285,198.947928
13.841,309,242.724087
2.348,277,284.866494
-11.247,362,333.505185
-202.415,1000,476.87985
-97.58,1000,608.828366
-92.44,1000,754.94864
-109.245,1000,889.868284
-198.485,1000,1018.962
-178.405,1000,1160.891759
-182.92,1000,1308.923955
-196.315,1000,1466.564555
-161.115,1000,1614.725509
-220.0,1000,1756.525129
-217.53,1000,1906.475828
-207.7,1000,2049.522103
-208.06,1000,2218.948185
-210.575,1000,2368.516801
-209.425,1000,2517.24413
-205.565,1000,2667.398085
-196.265,1000,2791.61499
-201.615,1000,2906.989502
-23.112,532,2962.070626
-34.871,581,3028.588161
-81.153,758,3124.562554
-187.82,1000,3241.457142
-24.689,464,3291.766556
-172.54,1000,3415.570128
-119.07,830,3508.98668
-123.967,832,3607.63904
-69.88,1000,3720.863181
-58.711,591,3790.605871
-118.445,1000,3905.301215
