#{"t_start": 1613357819.335408, "env_id": "PyOmnibase-v0"}
r,l,t
13.984,271,29.79882
14.318,287,66.681815
14.321,249,96.653791
13.53,320,132.893205
13.876,319,169.273928
13.931,279,201.138608
9.397,258,239.030923
-0.119,289,282.117803
-200.625,1000,420.007697
-140.055,1000,559.97325
-116.43,1000,688.741673
-190.895,1000,837.961278
-182.01,1000,966.35023
-103.645,1000,1106.04537
-219.995,1000,1250.055252
-196.005,1000,1395.57414
-211.785,1000,1558.773521
-203.055,1000,1701.972159
-212.885,1000,1849.160183
-210.525,1000,1991.069832
-207.155,1000,2142.282797
-215.605,1000,2311.657431
-210.16,1000,2461.382488
-210.42,1000,2610.086919
-205.615,1000,2736.129504
-187.42,1000,2855.979889
0.879,381,2906.035788
-174.48,1000,3017.779309
-56.274,609,3089.773791
-28.627,517,3155.706234
-12.558,713,3237.444145
-170.66,1000,3351.957846
-66.886,626,3428.138887
-129.165,855,3530.474725
-148.05,1000,3645.344228
-58.677,827,3742.859194
-95.18,1000,3856.590547
-126.93,1000,3972.073045
