#{"t_start": 1613311684.1697114, "env_id": "PyOmnibase-v0"}
r,l,t
0.2,1000,163.6497
-0.33,1000,326.899797
3.13,1000,483.724425
-105.49,1000,646.704656
-134.215,1000,830.670528
-140.81,1000,991.848082
-127.62,1000,1153.969064
-145.375,1000,1314.852803
-105.98,1000,1477.805675
-119.375,1000,1659.277863
-104.495,1000,1822.64725
-133.62,1000,1984.837948
-18.447,972,2144.208685
-101.315,1000,2305.802665
-102.83,1000,2468.049152
-102.98,1000,2650.665608
-102.16,1000,2813.015859
-98.74,1000,2974.497647
-101.365,1000,3137.205617
-97.035,1000,3319.404229
-93.92,1000,3482.852854
-109.96,1000,3648.417849
-21.847,912,3803.813018
-95.49,1000,3965.537277
-95.975,1000,4128.752148
-94.48,1000,4291.359806
-107.57,1000,4475.278191
-94.935,1000,4637.677991
-89.265,1000,4802.070526
-84.46,1000,4965.203697
-79.41,1000,5129.013316
-69.505,1000,5313.88166
-10.161,996,5477.339805
-54.12,1000,5640.884723
