#{"t_start": 1613311684.1518202, "env_id": "PyOmnibase-v0"}
r,l,t
2.025,1000,162.573009
3.05,1000,325.83061
5.305,1000,482.688789
4.545,1000,645.661814
5.36,1000,829.614952
2.555,1000,990.800038
3.36,1000,1152.916969
4.67,1000,1313.81425
15.312,958,1471.831941
8.4,1000,1632.653154
16.012,883,1784.166383
17.232,923,1938.649961
-127.34,1000,2101.897804
-123.255,1000,2284.825202
-100.705,1000,2447.286098
-79.315,1000,2608.919664
-91.35,1000,2771.512775
-88.63,1000,2932.886775
-86.42,1000,3116.008313
-91.95,1000,3277.18336
-91.0,1000,3440.148798
-86.435,1000,3604.813243
-92.545,1000,3771.011376
-90.61,1000,3953.847162
-100.97,1000,4116.919103
-92.345,1000,4279.672482
-89.51,1000,4442.834239
-88.345,1000,4604.86207
-109.94,1000,4790.067526
-85.135,1000,4953.425531
-91.03,1000,5117.377309
-104.76,1000,5281.184122
-106.13,1000,5465.269342
-9.465,950,5624.419947
