#{"t_start": 1613311684.1614935, "env_id": "PyOmnibase-v0"}
r,l,t
2.1,1000,163.100419
0.81,1000,326.356425
1.63,1000,483.203886
-113.58,1000,646.183767
-104.925,1000,830.141639
-139.94,1000,991.321688
-1.845,1000,1153.447628
4.04,1000,1314.331792
6.83,1000,1477.281313
-107.515,1000,1658.750491
-119.575,1000,1822.122618
-117.455,1000,1984.315197
17.613,922,2138.601285
18.227,818,2282.277214
16.749,666,2390.500118
-87.665,1000,2552.441694
-90.725,1000,2715.716619
-93.595,1000,2877.155875
10.912,593,2977.918538
-79.735,1000,3140.424976
-97.085,1000,3322.532085
-111.235,1000,3485.949846
18.253,697,3597.876331
-88.495,1000,3763.96854
-93.27,1000,3926.140021
-88.5,1000,4109.930851
-92.15,1000,4272.548449
-91.28,1000,4435.593941
-89.315,1000,4597.569844
-91.57,1000,4761.749326
-114.86,1000,4946.189388
-116.105,1000,5109.51432
-98.84,1000,5273.638644
-104.81,1000,5437.041607
-88.43,1000,5601.356667
